Customer_ID,Age,Gender,Region,Annual_Income,Years_as_Customer,Email_Opt_In,Promotion_Response,Num_Campaigns_Received,Num_Campaigns_Clicked,Website_Visits_Per_Month,App_Usage_Hours_Month,Social_Media_Engagement_Score,Total_Spend,Num_Purchases_Last_Year,Avg_Order_Value,Discount_Usage_Rate,Customer_Satisfaction_Score,Support_Tickets_Raised,Loyalty_Program_Member,Preferred_Channel,Last_Purchase_Days_Ago,Target_Churn
CUST11189,26,Female,North,,0.9,Yes,Ignored,11,4,13,8.7,90.2,588.91,14,42.06,0.126,7.1,4,Yes,Online,21,No
CUST10265,23,Male,South,25737.24,0.5,Yes,Ignored,6,1,2,,33.7,722.48,9,80.28,0.543,4.3,1,No,Online,21,Yes
CUST10833,29,Female,West,57777.05,6.3,No,Ignored,8,1,5,1,86.3,1589.26,9,176.58,0.137,6.9,0,Yes,Online,38,No
CUST11057,52,Female,Central,,0.5,Yes,Ignored,6,2,6,13.1,8.5,636.48,8,79.56,0.504,7,1,Yes,Mobile App,12,No
CUST10248,59,Female,North,62150.67,1.7,No,Ignored,10,3,11,0.5,93.1,1311.21,6,218.54,0.362,5.4,3,No,Mobile App,76,No
CUST10380,28,Female,Central,61679.99,0.8,No,Ignored,4,1,8,2.4,71.7,788.43,10,78.84,0.192,9.2,1,No,In-Store,16,No
CUST10604,43,Female,Central,58914.55,3.6,Yes,Ignored,6,3,7,0.7,96.3,1285.44,7,183.63,0.176,6.8,1,No,Online,17,No
CUST10976,33,Female,South,59896.01,0.6,Yes,Ignored,1,1,9,2.3,68.2,997.3,8,124.66,0.135,4.5,1,Yes,Online,53,No
CUST11053,41,Male,Central,29037.14,9.3,Yes,Responded,5,1,10,3.6,96.7,1014.14,11,92.19,0.186,,0,No,Mobile App,7,No
CUST10550,39,Female,South,48713.44,9.7,No,Ignored,6,2,1,1.2,61.3,283.35,10,28.34,0.263,7.7,1,Yes,Online,127,Yes
CUST10147,22,Male,Central,89838.55,0.5,No,Ignored,5,1,9,8,65.3,1145.93,8,143.24,0.101,2.2,3,Yes,Online,132,Yes
CUST10251,49,Male,Central,,1.9,Yes,Ignored,4,2,11,12.4,46,466.91,7,66.7,0.512,4.7,1,No,In-Store,62,No
CUST10926,31,Female,East,93312.35,0.4,Yes,Responded,12,3,6,15.2,9,1251.94,10,125.19,0.413,5.7,1,Yes,Online,13,No
CUST11113,44,Female,East,61391.78,0.1,No,Ignored,6,1,5,7.1,60,2122.69,10,212.27,0.192,6.5,1,No,Mobile App,45,Yes
CUST10212,49,Male,North,64796.64,5.1,Yes,Ignored,2,1,11,1.6,85.6,837.76,9,93.08,0.216,,2,Yes,Mobile App,2,No
CUST10440,43,Male,West,38989.77,7.5,Yes,Responded,4,1,4,0.5,23.2,1326.4,9,147.38,0.356,5.7,1,Yes,Mobile App,2,No
CUST11032,43,Male,South,40664.34,20,Yes,Unsubscribed,7,1,10,3,20.1,897.05,11,81.55,,6.1,0,Yes,Online,67,Yes
CUST10564,52,Male,West,88582.06,0.2,Yes,Responded,4,1,8,1.8,42.6,1210.81,14,86.49,0.127,7.9,2,Yes,Online,84,Yes
CUST10330,38,Male,North,189158.85,1.5,Yes,Ignored,5,1,8,2.3,38.2,1052.59,9,116.95,0.154,8.2,3,No,Mobile App,79,No
CUST10432,35,Male,North,86185.08,0,No,Ignored,8,3,7,7.6,27.1,910.31,7,130.04,0.362,10,2,No,Online,6,No
CUST10276,40,Female,North,75949.5,2.9,No,Responded,8,1,5,0.3,49.9,583.61,12,48.63,0.55,9.5,0,No,Online,18,No
CUST11073,23,Female,South,40017.99,0.6,Yes,Ignored,5,1,8,2.8,14.7,1830.82,11,166.44,0.251,5.4,2,Yes,Online,54,Yes
CUST11065,25,Female,East,29706.79,5.8,No,Ignored,8,1,7,2.5,10.4,705.33,8,88.17,0.128,4.1,1,Yes,Online,7,Yes
CUST10952,23,Female,East,62489.34,6.9,Yes,Responded,1,0,8,5.7,24,1024.53,10,102.45,0.261,7.1,4,No,In-Store,57,No
CUST10990,41,Female,West,37278.29,2.3,Yes,Ignored,5,1,8,1.4,66.8,1055.24,10,105.52,0.55,5.2,1,Yes,In-Store,23,Yes
CUST10901,33,Male,Central,63885.89,,Yes,Responded,3,1,9,3.2,16.4,1433.61,10,143.36,0.399,9.8,1,No,In-Store,87,No
CUST10448,32,Other,Central,47724.65,5.7,No,Ignored,10,2,8,0.6,28.7,1007.41,5,201.48,0.457,4.2,1,Yes,Mobile App,36,No
CUST10385,40,Female,East,74752.69,2.3,No,Responded,2,1,8,3.3,88.9,1307.47,8,163.43,0.529,7.1,1,Yes,Online,75,Yes
CUST11005,43,Female,West,,2.6,Yes,Ignored,11,5,12,1.6,78,711.69,4,177.92,0.189,7.1,1,No,Online,18,No
CUST10524,29,Male,West,63555.89,2.5,No,Ignored,4,1,6,2.7,14.3,1458.85,6,243.14,0.228,10,2,Yes,Online,67,No
CUST10303,45,Female,East,29311.79,3.2,No,Responded,6,0,7,4.1,76.5,764.78,11,69.53,0.061,8.3,3,No,Online,43,No
CUST10487,25,Male,South,17560.59,6.1,Yes,Ignored,5,0,6,6.3,35.1,2086.7,8,260.84,0.298,,2,Yes,Online,7,No
CUST11035,57,Male,West,102732.52,1.5,No,Ignored,5,1,7,1.4,11.7,905.97,9,100.66,0.138,9.8,2,No,Online,211,Yes
CUST11122,46,Female,South,49583.67,2.8,Yes,Ignored,3,1,11,2.8,84.6,1793.81,8,224.23,0.519,6.6,1,No,Mobile App,99,No
CUST10940,23,Female,North,23980.98,1.4,Yes,Ignored,7,1,10,1.8,50.1,1682.18,13,129.4,0.303,8.1,1,Yes,Mobile App,5,Yes
CUST10067,50,Female,West,84002.04,2.9,Yes,Ignored,1,0,8,0.7,15,1606.89,8,200.86,0.044,6.9,3,No,Online,23,No
CUST10019,21,Male,South,46834.63,1.5,Yes,Unsubscribed,8,2,9,9.6,82.7,1115.25,20,55.76,0.645,8.9,1,No,Online,48,Yes
CUST10877,41,Female,South,84457.73,0.2,Yes,Responded,5,2,8,7.7,21.7,1040.36,7,148.62,0.137,4.9,2,Yes,Mobile App,27,Yes
CUST10324,26,Female,South,,1,Yes,Responded,11,1,2,2.4,91.3,518.74,4,129.68,0.27,6,0,No,Online,72,No
CUST10260,27,Male,West,94671.83,4.2,No,Ignored,4,0,12,5,89.5,1358.57,9,150.95,0.25,6.3,1,Yes,Mobile App,36,No
CUST10130,19,Male,East,51815.14,0.4,No,Ignored,10,6,9,7.8,,1072.19,7,153.17,0.238,4.7,1,No,Mobile App,21,Yes
CUST10409,44,Male,North,47049.34,3.6,Yes,Unsubscribed,3,0,5,7.7,99,1186.15,11,107.83,0.144,6.6,1,No,Online,53,Yes
CUST10400,19,Male,West,66432.86,0.6,Yes,Ignored,5,2,7,9.2,87.4,762.15,1,762.15,0.36,6.9,2,No,Online,52,No
CUST11199,54,Male,East,67534.01,1.5,Yes,Ignored,6,2,7,10,63.1,1677.15,8,209.64,0.203,6.8,1,No,Mobile App,9,Yes
CUST10054,50,Male,Central,32950.16,6.2,Yes,Ignored,5,2,7,13,57.6,1906.7,6,317.78,0.313,6.1,2,No,Mobile App,24,No
CUST10931,61,Female,South,17411.56,1.2,Yes,Responded,6,1,9,,35.1,1344.08,6,224.01,0.239,10,2,No,Mobile App,4,No
CUST11125,24,Male,West,55630.88,3.7,Yes,Unsubscribed,2,1,4,2.9,31.1,280.92,10,28.09,0.596,6.7,1,No,In-Store,17,No
CUST10150,41,Other,South,,6.9,Yes,Ignored,11,4,8,1.8,82.6,914.96,11,83.18,0.539,7.6,0,Yes,In-Store,32,No
CUST10995,35,Female,North,,2.4,Yes,Responded,10,6,8,3.5,84.4,1424.01,9,158.22,0.39,6.1,0,Yes,In-Store,22,No
CUST10672,34,Female,West,82738.57,10.1,Yes,Responded,7,3,9,0.1,97.3,1430.44,6,238.41,0.445,7.3,1,No,Online,29,No
CUST11019,43,Male,South,26982.18,1.3,No,Ignored,7,3,7,3.5,92.8,262.17,15,17.48,0.306,7.8,1,No,Online,20,No
CUST11004,46,Female,South,98834.36,7.5,No,Ignored,9,2,7,2.9,16.7,211.71,10,21.17,0.062,6.5,0,Yes,Online,10,Yes
CUST10106,61,Male,North,55991.87,2,Yes,Responded,4,1,10,0.1,26.1,558.86,15,37.26,0.539,8.5,1,No,Online,47,No
CUST10743,38,Male,East,74975.3,2.1,No,Ignored,7,1,11,1.2,98.5,1601.91,6,266.98,0.336,5.3,3,Yes,Mobile App,12,Yes
CUST11109,61,Female,East,57783.24,5.7,No,Ignored,5,2,11,,99.7,955.36,10,95.54,0.297,6.5,3,Yes,Online,2,Yes
CUST10443,37,Male,Central,53763.86,8.8,Yes,Ignored,7,1,7,1.2,27.3,1767.02,9,196.34,,10,0,Yes,Mobile App,88,No
CUST10749,21,Male,Central,67540.34,0.7,Yes,Ignored,4,2,9,3,99.9,1257.65,8,157.21,0.156,9.3,1,No,In-Store,9,No
CUST10755,70,Male,North,77991.05,1.9,No,Responded,6,2,7,3.6,61.9,465.43,13,35.8,,6.1,0,No,Mobile App,76,No
CUST10024,31,Female,West,31089.24,4,No,Ignored,8,3,7,0.9,22.2,824.61,15,54.97,0.345,4.1,2,No,Online,36,No
CUST10811,33,Male,South,48596.85,2.1,Yes,Ignored,7,2,8,0.1,87.9,714.51,4,178.63,0.181,8.6,1,Yes,Online,22,No
CUST10661,31,Female,North,41204.16,3,No,Responded,5,1,3,3.4,8.8,257.77,9,28.64,0.223,8.1,2,No,Mobile App,11,No
CUST10838,50,Male,South,55570.51,1.9,No,Ignored,9,1,9,14.4,,1183.85,8,147.98,0.408,6.5,1,Yes,Online,32,Yes
CUST10533,23,Male,North,48445.19,0.5,No,Ignored,7,2,7,11.1,6.8,1254.2,5,250.84,0.223,6.2,1,Yes,In-Store,83,No
CUST11191,22,Male,South,67722.87,0.8,Yes,Responded,3,1,11,0.1,80.7,846.11,9,94.01,0.207,5.6,0,No,Online,55,No
CUST10082,56,Female,East,62216.58,1.2,No,Ignored,6,1,6,,14.6,1496.85,11,136.08,0.156,6.6,2,Yes,Online,160,No
CUST10255,32,Male,East,,2.9,No,Ignored,9,1,6,0.3,76.1,835.86,9,92.87,0.124,9.1,0,Yes,In-Store,14,No
CUST10934,43,Female,West,63133.76,3,Yes,Responded,8,2,9,7.6,99.7,1122.62,7,160.37,0.305,7.6,1,No,Mobile App,30,No
CUST10869,62,Male,West,50215.45,1.5,Yes,Ignored,5,1,12,1,1.7,792.56,9,88.06,0.147,9.2,1,No,In-Store,3,No
CUST11108,31,Female,South,38380.15,1.5,Yes,Ignored,9,4,7,0.9,0.2,1739.42,9,193.27,0.227,7.5,0,No,In-Store,5,No
CUST10892,51,Female,South,92651,4.7,Yes,Ignored,7,1,7,2.8,39.3,884.04,10,88.4,0.327,8.2,1,Yes,Mobile App,50,No
CUST10873,29,Male,South,37793.29,0.2,Yes,Responded,9,5,12,0.1,0.5,1219.41,8,152.43,0.236,9.9,0,Yes,In-Store,2,No
CUST10613,24,Female,South,71756.5,0.2,Yes,Responded,11,2,13,1.3,51.8,252.43,7,36.06,0.019,6.6,2,No,Online,56,Yes
CUST10379,28,Female,North,51847.06,0.1,Yes,Ignored,4,0,7,2.2,9.4,1100.06,5,220.01,0.238,4.5,2,No,Online,98,Yes
CUST10076,39,Male,South,36124.51,2.3,Yes,Ignored,6,2,9,7.6,22.2,276.17,8,34.52,0.143,8.6,1,No,Online,21,No
CUST10388,49,Male,West,58570.26,5.7,Yes,Ignored,12,5,7,7,26.2,961.71,9,106.86,0.288,10,2,No,In-Store,46,No
CUST10936,26,Male,West,19142.66,1.4,No,Ignored,4,1,7,8.8,96.1,989,9,109.89,0.305,6.5,6,Yes,In-Store,29,No
CUST10406,25,Other,South,26458.55,2.5,Yes,Unsubscribed,6,0,10,10.1,85.5,317.3,7,45.33,0.484,10,2,No,Online,31,No
CUST10291,32,Male,East,51399.35,10.9,No,Ignored,5,0,6,17.1,41.8,1001.65,8,125.21,0.104,4.8,0,Yes,Online,14,Yes
CUST10794,25,Male,North,41891.59,8.6,Yes,Unsubscribed,5,1,4,1.3,36.6,330.96,7,47.28,0.388,4.6,1,No,In-Store,26,Yes
CUST10715,51,Male,East,71224.84,2.9,Yes,Unsubscribed,3,1,9,2.8,9.5,636.35,15,42.42,0.339,4.8,1,No,Online,54,Yes
CUST10110,18,Male,North,34200.45,15.9,No,Ignored,4,1,10,0.2,2.3,2272.96,11,206.63,0.197,8.7,2,No,In-Store,25,Yes
CUST10624,57,Male,South,24468.19,0.4,Yes,Ignored,6,1,4,1.9,60.6,1072.88,7,153.27,0.091,5.6,1,Yes,Online,3,No
CUST11068,32,Male,South,77167.51,8.6,Yes,Responded,4,1,7,1.5,65.1,643.44,5,128.69,0.126,8.1,1,Yes,Online,86,Yes
CUST11118,40,Male,South,111543.16,1.5,Yes,Ignored,7,1,10,6.4,36.4,860.86,7,122.98,0.175,6.5,0,No,In-Store,26,No
CUST10246,32,Male,North,84699.32,1.2,Yes,Ignored,6,3,6,9.8,99.3,534.73,11,48.61,0.226,8.6,2,No,In-Store,43,No
CUST10145,47,Male,West,132962.5,5.6,Yes,Ignored,3,1,8,4.1,36.9,1096.57,15,73.1,,8.5,1,No,Online,16,No
CUST11116,67,Female,North,54972.17,10.1,Yes,Ignored,6,2,7,12.4,86,1337.64,8,167.2,0.216,7.4,1,No,Online,66,No
CUST10128,39,Male,East,47619.38,11.4,Yes,Ignored,4,2,7,7,66.5,140.58,6,23.43,0.409,9.7,2,No,Online,5,No
CUST11099,42,Female,East,140463.48,1.7,No,Ignored,5,1,6,7.3,31.2,825.45,6,137.58,0.612,6.3,2,Yes,Online,31,No
CUST10622,61,Female,North,24351.25,4.5,No,Unsubscribed,5,2,8,2.6,18.4,1817.87,6,302.98,,6.1,1,Yes,Online,46,Yes
CUST11180,40,Male,West,73044.81,0.4,No,Unsubscribed,10,2,6,0.7,97.2,393.76,7,56.25,0.429,5.1,0,Yes,Online,7,Yes
CUST10460,62,Male,South,67849.38,1.4,No,Unsubscribed,6,1,5,0.3,74.5,1212.34,10,121.23,0.206,8.1,1,No,Mobile App,72,Yes
CUST10486,30,Female,South,56740.95,1.1,Yes,Ignored,7,1,10,2.7,63.7,972.73,7,138.96,0.163,7.5,1,Yes,Mobile App,72,No
CUST11138,45,Male,Central,138138.77,4.4,Yes,Ignored,12,3,5,1,89.6,872.6,11,79.33,0.388,5.6,2,No,Online,5,No
CUST10090,39,Other,West,36500.59,20,Yes,Ignored,8,2,12,4.2,12.9,724.34,12,60.36,0.377,5.3,2,No,Online,37,No
CUST10205,27,Male,South,50646.82,1.5,No,Ignored,4,0,7,0.7,3.8,666.15,15,44.41,0.082,5.6,1,No,Mobile App,62,Yes
CUST10492,39,Female,South,69167.22,4.6,No,Ignored,3,0,8,3.3,26.7,334.54,11,30.41,0.285,5.5,1,No,Mobile App,13,No
CUST10170,27,Other,South,62805.81,0.6,Yes,Ignored,8,2,12,1,1.8,900.31,12,75.03,0.509,,3,Yes,In-Store,31,Yes
CUST11146,25,Other,West,43934.04,0.9,Yes,Unsubscribed,5,2,8,9.1,28.2,1284.23,8,160.53,0.411,9.5,6,No,Mobile App,74,Yes
CUST10744,44,Male,Central,92808.48,1,No,Responded,4,2,11,5.1,58.6,766,9,85.11,0.572,8.5,0,No,Online,2,No
CUST10056,28,Male,East,63682.43,3.2,No,Ignored,5,0,12,9.6,35.2,619.15,8,77.39,0.027,5.5,3,Yes,Online,56,Yes
CUST10404,33,Female,West,80330.91,3.4,Yes,Unsubscribed,0,0,9,0.4,88.7,11439.78482,13,157.77,0.152,6.7,1,No,Online,2,Yes
CUST10241,37,Female,Central,55167.35,2.3,No,Ignored,6,1,11,3.2,62.4,1138.23,0,1138.23,0.474,5.9,1,No,In-Store,44,No
CUST10599,43,Male,North,24429.2,1.7,Yes,Responded,6,1,5,1.1,22.7,936.17,8,117.02,0.651,4.7,2,No,Mobile App,17,No
CUST11015,40,Male,South,,2.3,Yes,Ignored,5,2,8,0.2,59.4,1125.71,9,125.08,0.272,8.8,1,No,In-Store,67,No
CUST10346,21,Female,North,60470.56,2.5,Yes,Ignored,5,1,7,22.2,40.6,1563.55,5,312.71,0.385,,1,No,Online,173,No
CUST10097,41,Female,South,96053.69,8.3,Yes,Ignored,9,1,7,0.4,98.2,632.74,6,105.46,0.085,9.3,2,Yes,In-Store,90,No
CUST10826,57,Female,Central,96586.16,6.9,Yes,Ignored,2,0,11,11.9,98.8,1658.86,8,207.36,0.223,5.9,2,No,In-Store,13,No
CUST10116,38,Other,South,,4.6,Yes,Ignored,6,1,8,1.7,16.3,1189.54,7,169.93,0.431,5.9,0,Yes,Mobile App,81,No
CUST10201,45,Male,Central,54352.58,11.1,Yes,Responded,6,1,7,3.3,87.4,765.01,10,76.5,0.287,6.4,1,No,Mobile App,226,Yes
CUST10325,23,Female,South,64358.72,0.3,Yes,Ignored,3,1,5,11.8,44.6,1387.95,8,173.49,0.439,6.3,1,No,Online,39,No
CUST10479,51,Other,South,62535.14,0.9,Yes,Responded,6,2,6,4.3,74.4,1048.74,11,95.34,0.218,7.3,2,No,Online,7,No
CUST10323,63,Male,East,102727.13,1,Yes,Unsubscribed,3,1,9,0.6,97,1075.27,9,119.47,0.121,6.4,1,No,Mobile App,79,Yes
CUST11077,33,Other,North,88607.24,3.2,No,Ignored,4,2,12,5.6,,1330.55,5,266.11,0.139,7.8,3,No,In-Store,14,No
CUST10098,38,Male,West,65227.56,12.9,Yes,Unsubscribed,1,0,8,7.8,48.4,1501.48,9,166.83,0.161,5,0,No,Online,119,Yes
CUST10424,46,Male,North,51064.37,4.1,Yes,Ignored,6,2,8,3.9,31.9,537.33,9,59.7,0.422,4.6,0,No,In-Store,103,No
CUST10296,49,Female,West,68339.25,1.2,Yes,Responded,7,1,10,4.8,82.8,1214.36,7,173.48,,3.5,0,Yes,Online,11,No
CUST10737,50,Male,East,104449.54,0.9,Yes,Ignored,9,1,5,5,48.5,2441.15,15,162.74,0.181,6.1,1,Yes,Online,2,No
CUST11130,42,Male,East,69372.65,0.9,Yes,Responded,7,2,6,8.7,84.3,1846.25,5,369.25,0.15,9,2,No,In-Store,9,No
CUST10902,38,Male,West,84680.67,1.6,Yes,Responded,4,1,15,1,5.3,1136,5,227.2,0.208,8.4,3,No,In-Store,1,No
CUST10601,27,Female,South,72149.98,1.5,Yes,Ignored,5,1,8,1.2,78.4,1291.99,5,258.4,0.277,6.7,1,Yes,Mobile App,81,Yes
CUST10999,45,Male,South,31104.48,4.1,Yes,Ignored,2,0,5,3.3,50.9,1808.81,18,100.49,0.241,6.9,3,Yes,In-Store,2,Yes
CUST10395,32,Female,East,92565.25,5.3,Yes,Ignored,4,1,10,1.1,16.1,826.32,10,82.63,,5.6,0,Yes,In-Store,84,No
CUST10426,26,Male,North,35945.79,1.5,No,Ignored,3,1,8,1.7,55.7,2037.74,5,407.55,0.148,4.1,0,No,In-Store,2,Yes
CUST11084,43,Male,West,52485.55,0.5,Yes,Responded,7,2,5,4.6,74.7,2583.73,7,369.1,0.211,7.9,1,No,Online,2,No
CUST10252,63,Other,West,29106.98,9.5,Yes,Responded,6,2,8,7.9,78.3,1817.25,5,363.45,0.446,5.8,0,No,Online,8,No
CUST10238,30,Female,North,65477.16,0.9,Yes,Responded,5,1,6,2.8,32.7,1295.12,11,117.74,0.411,7,3,No,Online,87,Yes
CUST10844,40,Male,East,24739.31,0.1,No,Responded,9,1,11,3.9,11.1,498.96,6,83.16,0.489,7.2,2,No,Mobile App,15,No
CUST10845,44,Male,East,43150.74,0.4,Yes,Ignored,4,0,11,21,77.7,408.94,5,81.79,0.31,9.3,2,No,In-Store,5,No
CUST10554,42,Male,East,109758.5,0.5,Yes,Ignored,5,1,9,5.9,42.1,218.53,13,16.81,0.397,10,1,No,Online,218,No
CUST10545,28,Female,East,,2.5,Yes,Responded,7,1,9,1.4,83.1,1650.06,13,126.93,0.28,8.4,2,No,Online,53,Yes
CUST10250,23,Male,South,48636.95,3.3,Yes,Ignored,5,3,11,7.5,54,1344.21,10,134.42,,7.7,2,No,In-Store,35,No
CUST10739,50,Male,North,64045.35,12.4,Yes,Ignored,9,2,4,13.3,88.2,385.45,10,38.54,0.402,5.8,0,No,Online,10,No
CUST10964,37,Male,West,52407.72,1.4,No,Unsubscribed,11,2,10,0.1,36.1,964.29,10,96.43,0.222,5,2,Yes,In-Store,103,No
CUST10198,39,Male,East,91543.4,1.7,Yes,Responded,6,2,12,3.3,,140.2,9,15.58,0.144,6,2,No,In-Store,36,No
CUST10897,40,Male,North,61638.73,7.9,No,Ignored,8,1,6,1.5,96.4,1546.77,7,220.97,0.407,6.2,2,Yes,Mobile App,25,Yes
CUST11054,31,Female,West,39041.46,0,Yes,Unsubscribed,5,3,7,0.9,89.1,1346.08,7,192.3,0.232,2,0,No,In-Store,35,Yes
CUST10989,38,Male,West,,3.9,Yes,Ignored,7,3,5,1.5,45.2,910.23,10,91.02,0.325,8.5,2,No,Online,30,No
CUST11040,58,Male,North,30331.94,2.7,Yes,Ignored,7,3,4,3.5,86.3,858.57,5,171.71,0.21,6.2,0,No,Online,40,No
CUST10243,48,Female,West,59251.53,13.3,Yes,Ignored,4,1,10,0.3,71.4,181.16,11,16.47,0.219,6.4,2,No,In-Store,24,No
CUST10066,37,Male,East,60926.01,0.6,Yes,Ignored,9,2,5,0.6,58.9,1158.38,8,144.8,0.258,7.9,1,No,Online,77,Yes
CUST11150,26,Female,East,45924.64,8.3,Yes,Ignored,3,1,14,3,44.5,881.92,14,62.99,0.392,5.6,2,No,In-Store,59,No
CUST10933,18,Female,North,53080.43,0.7,Yes,Ignored,4,0,9,0.1,48.3,1546.03,13,118.93,,10,1,Yes,In-Store,5,No
CUST10359,28,Male,North,34330.07,14.5,Yes,Ignored,4,1,7,9.9,30.9,963.23,12,80.27,0.407,7.7,0,No,Online,1,No
CUST10095,20,Female,Central,48860.13,1.2,Yes,Ignored,7,2,5,3.5,99,377.06,13,29,0.11,4.4,1,No,Online,75,Yes
CUST11172,39,Female,Central,65871.63,2.9,Yes,Ignored,4,1,4,1,2.8,1244.79,7,177.83,0.134,6,1,Yes,In-Store,24,No
CUST11184,26,Male,East,,5.5,Yes,Responded,6,1,6,9.2,91.1,345.49,5,69.1,0.431,8.7,1,No,Online,1,No
CUST10521,45,Male,West,103099.7,3.3,Yes,Ignored,4,2,9,,88,505.83,5,101.17,0.335,6.7,1,No,Online,76,No
CUST10974,33,Male,Central,37198.58,2,Yes,Responded,14,3,8,6.6,70.8,582.82,12,48.57,0.197,8,0,No,Online,39,No
CUST10665,39,Other,South,46045.54,2.6,No,Ignored,8,2,15,8.5,78.6,465.5,7,66.5,0.638,9.2,1,No,In-Store,99,Yes
CUST10361,56,Male,East,75058.81,0.6,Yes,Ignored,8,4,10,0.1,25.1,915.44,5,183.09,0.11,8.6,1,No,Online,142,No
CUST10484,29,Male,South,77814.5,11.5,No,Ignored,5,1,9,3.2,86.9,471.17,15,31.41,0.461,8.1,0,No,Online,4,Yes
CUST10311,51,Female,Central,53857.7,0.1,Yes,Responded,7,3,10,0.2,14.1,1406.17,14,100.44,0.324,6.3,2,No,In-Store,52,Yes
CUST10842,25,Male,Central,40423.94,6.3,No,Ignored,10,3,10,2.2,48.7,487,9,54.11,0.663,6,1,Yes,In-Store,8,No
CUST10413,53,Male,North,55817.57,5.1,No,Responded,10,1,10,15.3,3.5,1375.91,5,275.18,0.336,9.9,0,No,Online,3,No
CUST10031,60,Female,North,38671.64,1.2,No,Ignored,4,1,5,2.7,83.4,319.87,8,39.98,0.151,8.5,0,No,In-Store,38,No
CUST10765,30,Female,West,111707.93,0.8,Yes,Unsubscribed,10,2,8,9.5,30,700.93,15,46.73,0.278,6.2,3,Yes,Online,15,Yes
CUST10458,31,Male,Central,14080.66,0.3,Yes,Unsubscribed,6,2,6,,18.3,1352.01,9,150.22,0.049,7.6,2,Yes,In-Store,26,Yes
CUST10339,31,Male,North,79180.64,0,Yes,Ignored,9,4,9,5.4,25.5,2527.04,7,361.01,0.019,7.8,1,No,Online,60,Yes
CUST10286,36,Female,South,50102.98,6,No,Responded,8,3,8,0.1,20.4,975.21,9,108.36,0.225,10,2,Yes,Online,2,No
CUST10415,29,Male,East,64698.12,2.3,Yes,Ignored,10,6,10,1.2,6.1,1187.67,9,131.96,,4,1,No,In-Store,27,No
CUST10949,41,Female,West,36813.87,4.8,Yes,Responded,11,4,12,3,57.4,1565.74,12,130.48,0.235,4.7,2,No,Online,0,Yes
CUST10139,23,Female,South,67036.42,1.9,Yes,Ignored,2,0,3,1,42.4,582.08,11,52.92,0.151,9,2,Yes,In-Store,22,No
CUST10848,30,Male,South,18294.14,1.2,Yes,Responded,6,1,7,1.2,32.9,358.17,10,35.82,0.226,,0,No,In-Store,30,No
CUST11025,43,Female,West,95171.14,3.1,Yes,Ignored,10,4,7,2.2,58.4,2207.69,10,220.77,0.24,5.8,0,No,In-Store,2,No
CUST10900,42,Male,East,54716.89,,Yes,Ignored,9,3,5,4.1,63.2,1131.4,12,94.28,0.127,8.6,0,Yes,In-Store,21,No
CUST10731,26,Male,South,69991.5,1,No,Unsubscribed,8,1,8,4.8,62.9,1900.37,9,211.15,0.084,6.7,0,No,Online,4,No
CUST10264,35,Male,South,139459.26,1.9,No,Ignored,6,0,5,9.4,41.2,623.12,9,69.24,0.385,5.8,1,No,Online,103,Yes
CUST10274,26,Female,West,56886.73,3.9,No,Ignored,7,2,6,18.1,33.6,340.81,6,56.8,0.134,7.5,0,No,Mobile App,12,No
CUST10444,22,Female,Central,71450.6,1.8,Yes,Responded,2,1,8,1.2,0.6,1585.35,8,198.17,0.347,,0,No,In-Store,20,Yes
CUST10039,40,Male,North,118079.29,,No,Ignored,3,1,12,2.6,85.5,716.11,2,358.06,0.523,7.6,2,No,Online,26,Yes
CUST10021,35,Male,West,58884.34,0.3,Yes,Ignored,7,4,13,0.6,91.2,925.85,8,115.73,0.096,5.7,1,Yes,Online,7,No
CUST10705,45,Female,South,64835.67,3.2,Yes,Ignored,5,1,9,2.5,,621.81,5,124.36,0.126,8.1,0,Yes,Online,180,Yes
CUST10517,26,Female,North,53338.44,8.9,Yes,Ignored,5,1,6,1.4,98.9,1138.35,10,113.84,,9,0,No,Mobile App,38,No
CUST10354,38,Female,Central,127368.94,11.2,Yes,Ignored,5,2,8,0,95.3,1286.6,3,428.87,0.121,8,2,No,Mobile App,82,Yes
CUST10297,42,MALE,West,37207.63,0.5,Yes,Ignored,6,1,7,,42.5,438.91,12,36.58,0.436,7.6,1,No,Online,43,No
CUST11076,19,Male,North,80325.28,2.2,Yes,Ignored,7,4,11,0.7,73.6,1210.93,7,172.99,0.403,9.1,2,Yes,In-Store,70,No
CUST10839,35,Female,West,53301.41,1.4,Yes,Responded,8,2,9,0.7,72.1,1138.33,11,103.48,0.283,6.4,0,No,Online,87,No
CUST10924,52,Female,West,56503.92,4.5,Yes,Ignored,8,2,4,0.5,73.3,802.74,9,89.19,0.463,6.9,0,Yes,Online,39,No
CUST10122,55,Male,Central,49941.62,6.1,No,Unsubscribed,6,0,3,1,74,2362.69,4,590.67,0.555,7.8,2,Yes,Online,1,Yes
CUST11091,38,FEMALE,West,590587.9908,0.8,No,Ignored,10,3,8,5.5,86.7,1539.92,9,171.1,0.066,8.6,3,Yes,Online,67,No
CUST10417,39,Female,East,27139.4,0.1,No,Ignored,5,1,7,4.7,2.8,2238.72,7,319.82,0.323,8.6,0,No,In-Store,158,Yes
CUST10966,30,Female,Central,43365.45,3.9,No,Ignored,9,1,3,,41.4,882.65,7,126.09,0.53,8.3,0,No,In-Store,10,Yes
